run_id,task_id,task_type,model,condition,variant,repetition,bucket,tier,behavior,needs_review,exec_ok,correct,correct_def,latency_total_s,latency_api_s
M1_C1_KP4_T3_B_r08,KP4_T3,T3,M1,C1,B,8,numeric_wrong,wrong,answer,False,1,0,0,11.67,11.49
M2_C4_KP4_T2_can_r08,KP4_T2,T2,M2,C4,can,8,code_error,,answer,False,0,0,0,36.37,35.08
M3_C2_KP4_T2_can_r08,KP4_T2,T2,M3,C2,can,8,correct,,answer,False,1,1,1,74.31,72.88
M2_C3_KP4_T2_B_r08,KP4_T2,T2,M2,C3,B,8,correct,,answer,False,1,1,1,48.24,46.96
M1_C2_KP4_T3_can_r08,KP4_T3,T3,M1,C2,can,8,defensible,defensible,answer,True,1,0,1,14.03,13.25
M2_C2_KP4_T3_can_r08,KP4_T3,T3,M2,C2,can,8,correct,strict,answer,False,1,1,1,26.0,24.99
M3_C4_KP4_T2_can_r08,KP4_T2,T2,M3,C4,can,8,correct,,answer,False,1,1,1,64.31,62.31
M2_C1_KP4_T3_B_r08,KP4_T3,T3,M2,C1,B,8,format_failure,,answer,False,0,0,0,60.82,60.81
M1_C3_KP4_T3_B_r08,KP4_T3,T3,M1,C3,B,8,numeric_wrong,wrong,answer,False,1,0,0,20.03,19.83
M3_C3_KP4_T2_B_r08,KP4_T2,T2,M3,C3,B,8,correct,,answer,False,1,1,1,96.72,94.19
M1_C4_KP4_T3_can_r08,KP4_T3,T3,M1,C4,can,8,correct,strict,answer,False,1,1,1,10.46,8.95
M3_C1_KP4_T3_B_r08,KP4_T3,T3,M3,C1,B,8,numeric_wrong,wrong,answer,False,1,0,0,75.57,75.24
M2_C4_KP4_T3_can_r08,KP4_T3,T3,M2,C4,can,8,correct,strict,answer,False,1,1,1,23.28,22.19
M2_C3_KP4_T3_B_r08,KP4_T3,T3,M2,C3,B,8,numeric_wrong,wrong,answer,False,1,0,0,43.13,42.53
M1_C1_KP5_T1_B_r08,KP5_T1,T1,M1,C1,B,8,numeric_wrong,,answer,False,1,0,0,6.94,6.77
M3_C2_KP4_T3_can_r08,KP4_T3,T3,M3,C2,can,8,defensible,defensible,answer,True,1,0,1,74.04,73.14
M1_C2_KP5_T1_can_r08,KP5_T1,T1,M1,C2,can,8,numeric_wrong,,answer,False,1,0,0,12.72,11.27
M3_C3_KP3_T2_B_r08,KP3_T2,T2,M3,C3,B,8,correct,,answer,False,1,1,1,115.1,113.59
M2_C2_KP5_T1_can_r08,KP5_T1,T1,M2,C2,can,8,code_error,,answer,False,0,0,0,18.3,17.27
M1_C3_KP5_T1_B_r08,KP5_T1,T1,M1,C3,B,8,numeric_wrong,,answer,False,1,0,0,9.82,9.68
M3_C4_KP4_T3_can_r08,KP4_T3,T3,M3,C4,can,8,correct,strict,answer,False,1,1,1,65.58,64.39
M2_C3_KP5_T1_B_r08,KP5_T1,T1,M2,C3,B,8,correct,,answer,False,1,1,1,18.02,17.63
M2_C1_KP5_T1_B_r08,KP5_T1,T1,M2,C1,B,8,correct,,answer,False,1,1,1,52.01,51.81
M3_C1_KP5_T1_B_r08,KP5_T1,T1,M3,C1,B,8,numeric_wrong,,answer,False,1,0,0,51.42,51.22
M1_C4_KP5_T1_can_r08,KP5_T1,T1,M1,C4,can,8,correct,,answer,False,1,1,1,5.99,5.01
M3_C2_KP5_T1_can_r08,KP5_T1,T1,M3,C2,can,8,correct,,answer,False,1,1,1,46.0,44.83
M1_C1_KP5_T2_B_r08,KP5_T2,T2,M1,C1,B,8,numeric_wrong,,answer,False,1,0,0,12.09,10.13
M2_C4_KP5_T1_can_r08,KP5_T1,T1,M2,C4,can,8,correct,,answer,False,1,1,1,21.73,20.07
M1_C2_KP5_T2_can_r08,KP5_T2,T2,M1,C2,can,8,numeric_wrong,,answer,False,1,0,0,17.24,14.9
M2_C3_KP4_T1_B_r08,KP4_T1,T1,M2,C3,B,8,format_failure,,answer,False,0,0,0,281.18,281.17
M3_C4_KP5_T1_can_r08,KP5_T1,T1,M3,C4,can,8,correct,,answer,False,1,1,1,30.5,29.36
M1_C3_KP5_T2_B_r08,KP5_T2,T2,M1,C3,B,8,numeric_wrong,,answer,False,1,0,0,13.23,10.86
M2_C1_KP5_T2_B_r08,KP5_T2,T2,M2,C1,B,8,code_error,,answer,False,0,0,0,40.56,38.45
M2_C3_KP5_T2_B_r08,KP5_T2,T2,M2,C3,B,8,correct,,answer,False,1,1,1,16.88,14.7
M1_C4_KP5_T2_can_r08,KP5_T2,T2,M1,C4,can,8,code_error,,answer,False,0,0,0,14.06,11.49
M3_C3_KP4_T3_B_r08,KP4_T3,T3,M3,C3,B,8,numeric_wrong,wrong,answer,False,1,0,0,140.13,139.89
M2_C2_KP5_T2_can_r08,KP5_T2,T2,M2,C2,can,8,correct,,answer,False,1,1,1,47.06,44.67
M3_C3_KP5_T2_B_r08,KP5_T2,T2,M3,C3,B,8,code_error,,answer,False,0,0,0,29.12,27.13
M3_C1_KP5_T2_B_r08,KP5_T2,T2,M3,C1,B,8,correct,,answer,False,1,1,1,57.82,55.58
M2_C4_KP5_T2_can_r08,KP5_T2,T2,M2,C4,can,8,code_error,,answer,False,0,0,0,26.8,23.7
M1_C1_KP5_T3_B_r08,KP5_T3,T3,M1,C1,B,8,numeric_wrong,wrong,answer,False,1,0,0,5.72,5.58
M1_C2_KP5_T3_can_r08,KP5_T3,T3,M1,C2,can,8,numeric_wrong,wrong,answer,False,1,0,0,6.58,5.14
M3_C3_KP5_T1_B_r08,KP5_T1,T1,M3,C3,B,8,numeric_wrong,,answer,False,1,0,0,88.91,88.68
M1_C3_KP5_T3_B_r08,KP5_T3,T3,M1,C3,B,8,correct,strict,answer,False,1,1,1,6.41,6.28
M3_C2_KP5_T2_can_r08,KP5_T2,T2,M3,C2,can,8,format_failure,,answer,False,0,0,0,50.59,50.59
M1_C4_KP5_T3_can_r08,KP5_T3,T3,M1,C4,can,8,correct,strict,answer,False,1,1,1,6.1,5.13
M2_C2_KP5_T3_can_r08,KP5_T3,T3,M2,C2,can,8,correct,strict,answer,False,1,1,1,15.41,14.11
M3_C1_KP5_T3_B_r08,KP5_T3,T3,M3,C1,B,8,correct,strict,answer,False,1,1,1,24.84,24.62
M2_C4_KP5_T3_can_r08,KP5_T3,T3,M2,C4,can,8,code_error,,answer,False,0,0,0,8.58,7.44
M2_C1_KP5_T3_B_r08,KP5_T3,T3,M2,C1,B,8,format_failure,,answer,False,0,0,0,27.08,27.08
M2_C3_KP5_T3_B_r08,KP5_T3,T3,M2,C3,B,8,correct,strict,answer,False,1,1,1,26.24,26.05
M3_C2_KP5_T3_can_r08,KP5_T3,T3,M3,C2,can,8,correct,strict,answer,False,1,1,1,29.29,28.16
M1_C2_KP6_T1_can_r08,KP6_T1,T1,M1,C2,can,8,numeric_wrong,,answer,False,1,0,0,12.23,10.68
M1_C1_KP6_T1_B_r08,KP6_T1,T1,M1,C1,B,8,numeric_wrong,,answer,False,1,0,0,20.12,19.09
M3_C3_KP5_T3_B_r08,KP5_T3,T3,M3,C3,B,8,correct,strict,answer,False,1,1,1,33.05,32.91
M3_C4_KP5_T3_can_r08,KP5_T3,T3,M3,C4,can,8,correct,strict,answer,False,1,1,1,39.28,38.28
M2_C1_KP6_T1_B_r08,KP6_T1,T1,M2,C1,B,8,numeric_wrong,,answer,False,1,0,0,65.0,64.18
M2_C2_KP6_T1_can_r08,KP6_T1,T1,M2,C2,can,8,correct,,answer,False,1,1,1,60.94,60.21
M1_C3_KP6_T1_B_r08,KP6_T1,T1,M1,C3,B,8,numeric_wrong,,answer,False,1,0,0,50.06,49.32
M2_C3_KP6_T1_B_r08,KP6_T1,T1,M2,C3,B,8,numeric_wrong,,answer,False,1,0,0,51.34,51.22
M1_C4_KP6_T1_can_r08,KP6_T1,T1,M1,C4,can,8,correct,,answer,False,1,1,1,12.59,11.8
M1_C1_KP6_T2_B_r08,KP6_T2,T2,M1,C1,B,8,numeric_wrong,,answer,False,1,0,0,13.82,12.53
M3_C4_KP6_T1_can_r08,KP6_T1,T1,M3,C4,can,8,correct,,answer,False,1,1,1,25.08,24.24
M2_C4_KP6_T1_can_r08,KP6_T1,T1,M2,C4,can,8,correct,,answer,False,1,1,1,34.45,33.69
M1_C2_KP6_T2_can_r08,KP6_T2,T2,M1,C2,can,8,correct,,answer,False,1,1,1,14.43,13.0
M3_C1_KP6_T2_B_r08,KP6_T2,T2,M3,C1,B,8,code_error,,answer,False,0,0,0,25.87,24.69
M1_C3_KP6_T2_B_r08,KP6_T2,T2,M1,C3,B,8,format_failure,,answer,False,1,0,0,14.47,13.2
M3_C2_KP6_T1_can_r08,KP6_T1,T1,M3,C2,can,8,numeric_wrong,,answer,False,1,0,0,119.36,118.46
M2_C1_KP6_T2_B_r08,KP6_T2,T2,M2,C1,B,8,numeric_wrong,,answer,False,1,0,0,64.37,62.89
M2_C2_KP6_T2_can_r08,KP6_T2,T2,M2,C2,can,8,correct,,answer,False,1,1,1,48.55,46.96
M2_C3_KP6_T2_B_r08,KP6_T2,T2,M2,C3,B,8,numeric_wrong,,answer,False,1,0,0,28.3,28.16
M1_C4_KP6_T2_can_r08,KP6_T2,T2,M1,C4,can,8,correct,,answer,False,1,1,1,14.14,12.84
M1_C1_KP6_T3_B_r08,KP6_T3,T3,M1,C1,B,8,code_error,,answer,False,0,0,0,13.11,12.81
M3_C2_KP6_T2_can_r08,KP6_T2,T2,M3,C2,can,8,correct,,answer,False,1,1,1,62.71,61.33
M2_C4_KP6_T2_can_r08,KP6_T2,T2,M2,C4,can,8,correct,,answer,False,1,1,1,25.38,24.05
M3_C4_KP5_T2_can_r08,KP5_T2,T2,M3,C4,can,8,correct,,answer,False,1,1,1,214.95,213.6
M1_C2_KP6_T3_can_r08,KP6_T3,T3,M1,C2,can,8,numeric_wrong,wrong,answer,True,1,0,0,10.35,9.52
M3_C1_KP6_T3_B_r08,KP6_T3,T3,M3,C1,B,8,numeric_wrong,wrong,answer,False,1,0,0,20.72,19.99
M3_C1_KP3_T2_B_r08,KP3_T2,T2,M3,C1,B,8,correct,,answer,False,1,1,1,174.82,173.64
M1_C3_KP6_T3_B_r08,KP6_T3,T3,M1,C3,B,8,code_error,,answer,False,0,0,0,12.8,12.49
M2_C1_KP6_T3_B_r08,KP6_T3,T3,M2,C1,B,8,numeric_wrong,wrong,answer,False,1,0,0,35.34,34.61
M3_C1_KP6_T1_B_r08,KP6_T1,T1,M3,C1,B,8,numeric_wrong,,answer,False,1,0,0,203.67,202.96
M1_C4_KP6_T3_can_r08,KP6_T3,T3,M1,C4,can,8,correct,strict,answer,False,1,1,1,6.22,5.51
M2_C2_KP6_T3_can_r08,KP6_T3,T3,M2,C2,can,8,correct,strict,answer,False,1,1,1,35.04,34.3
M2_C3_KP6_T3_B_r08,KP6_T3,T3,M2,C3,B,8,code_error,,answer,False,0,0,0,21.45,21.32
M3_C4_KP6_T2_can_r08,KP6_T2,T2,M3,C4,can,8,correct,,answer,False,1,1,1,72.99,71.68
M3_C3_KP6_T2_B_r08,KP6_T2,T2,M3,C3,B,8,numeric_wrong,,answer,False,1,0,0,92.0,90.57
M3_C4_KP6_T3_can_r08,KP6_T3,T3,M3,C4,can,8,correct,strict,answer,False,1,1,1,23.47,22.69
M1_C1_KP1_T1_B_r09,KP1_T1,T1,M1,C1,B,9,numeric_wrong,,answer,False,1,0,0,18.75,18.04
M1_C2_KP1_T1_can_r09,KP1_T1,T1,M1,C2,can,9,correct,,answer,False,1,1,1,6.08,5.2
M2_C4_KP6_T3_can_r08,KP6_T3,T3,M2,C4,can,8,correct,strict,answer,False,1,1,1,29.68,28.98
M3_C2_KP1_T1_can_r09,KP1_T1,T1,M3,C2,can,9,correct,,answer,False,1,1,1,12.53,11.8
M2_C2_KP1_T1_can_r09,KP1_T1,T1,M2,C2,can,9,correct,,answer,False,1,1,1,18.07,17.83
M1_C3_KP1_T1_B_r09,KP1_T1,T1,M1,C3,B,9,numeric_wrong,,answer,False,1,0,0,14.44,13.76
M1_C4_KP1_T1_can_r09,KP1_T1,T1,M1,C4,can,9,correct,,answer,False,1,1,1,7.5,6.59
M2_C4_KP1_T1_can_r09,KP1_T1,T1,M2,C4,can,9,correct,,answer,False,1,1,1,26.89,26.15
M1_C1_KP1_T2_B_r09,KP1_T2,T2,M1,C1,B,9,numeric_wrong,,answer,False,1,0,0,21.26,20.37
M3_C2_KP6_T3_can_r08,KP6_T3,T3,M3,C2,can,8,numeric_wrong,wrong,answer,False,1,0,0,116.94,116.23
M3_C3_KP6_T1_B_r08,KP6_T1,T1,M3,C3,B,8,numeric_wrong,,answer,False,1,0,0,268.44,268.3
M3_C3_KP6_T3_B_r08,KP6_T3,T3,M3,C3,B,8,code_error,,answer,False,0,0,0,105.32,104.68
M1_C2_KP1_T2_can_r09,KP1_T2,T2,M1,C2,can,9,correct,,answer,False,1,1,1,14.03,12.8
M2_C1_KP1_T1_B_r09,KP1_T1,T1,M2,C1,B,9,correct,,answer,False,1,1,1,100.75,100.08
M3_C1_KP1_T2_B_r09,KP1_T2,T2,M3,C1,B,9,correct,,answer,False,1,1,1,37.67,36.56
M1_C3_KP1_T2_B_r09,KP1_T2,T2,M1,C3,B,9,numeric_wrong,,answer,False,1,0,0,25.21,24.44
M2_C1_KP1_T2_B_r09,KP1_T2,T2,M2,C1,B,9,correct,,answer,False,1,1,1,65.23,64.32
M1_C4_KP1_T2_can_r09,KP1_T2,T2,M1,C4,can,9,correct,,answer,False,1,1,1,18.63,17.35
M2_C2_KP1_T2_can_r09,KP1_T2,T2,M2,C2,can,9,correct,,answer,False,1,1,1,72.9,71.92
M2_C3_KP1_T2_B_r09,KP1_T2,T2,M2,C3,B,9,correct,,answer,False,1,1,1,66.31,65.38
M3_C4_KP1_T2_can_r09,KP1_T2,T2,M3,C4,can,9,correct,,answer,False,1,1,1,30.25,29.15
M1_C1_KP1_T3_B_r09,KP1_T3,T3,M1,C1,B,9,numeric_wrong,wrong,answer,False,1,0,0,9.13,8.96
M2_C1_KP1_T3_B_r09,KP1_T3,T3,M2,C1,B,9,correct,strict,answer,False,1,1,1,13.01,12.79
M1_C2_KP1_T3_can_r09,KP1_T3,T3,M1,C2,can,9,correct,strict,answer,False,1,1,1,7.28,6.98
M2_C3_KP1_T1_B_r09,KP1_T1,T1,M2,C3,B,9,format_failure,,answer,False,0,0,0,202.62,202.6
M3_C2_KP1_T2_can_r09,KP1_T2,T2,M3,C2,can,9,correct,,answer,False,1,1,1,124.98,123.74
M3_C1_KP1_T3_B_r09,KP1_T3,T3,M3,C1,B,9,numeric_wrong,wrong,answer,False,1,0,0,33.1,32.92
M2_C2_KP1_T3_can_r09,KP1_T3,T3,M2,C2,can,9,correct,strict,answer,False,1,1,1,18.55,18.3
M1_C3_KP1_T3_B_r09,KP1_T3,T3,M1,C3,B,9,numeric_wrong,wrong,answer,False,1,0,0,12.27,11.88
M1_C4_KP1_T3_can_r09,KP1_T3,T3,M1,C4,can,9,correct,strict,answer,False,1,1,1,7.62,7.31
M2_C4_KP1_T2_can_r09,KP1_T2,T2,M2,C4,can,9,correct,,answer,False,1,1,1,86.01,85.13
M3_C1_KP1_T1_B_r09,KP1_T1,T1,M3,C1,B,9,numeric_wrong,,answer,False,1,0,0,243.4,242.67
M3_C4_KP1_T1_can_r09,KP1_T1,T1,M3,C4,can,9,correct,,answer,False,1,1,1,214.17,213.51
M1_C1_KP2_T1_B_r09,KP2_T1,T1,M1,C1,B,9,numeric_wrong,,answer,False,1,0,0,7.87,7.68
M2_C4_KP1_T3_can_r09,KP1_T3,T3,M2,C4,can,9,format_failure,,answer,False,1,0,0,18.62,18.38
M2_C1_KP2_T1_B_r09,KP2_T1,T1,M2,C1,B,9,numeric_wrong,,answer,False,1,0,0,9.63,9.5
M3_C3_KP1_T1_B_r09,KP1_T1,T1,M3,C3,B,9,correct,,answer,False,1,1,1,238.79,238.09
M1_C2_KP2_T1_can_r09,KP2_T1,T1,M1,C2,can,9,correct,,answer,False,1,1,1,8.27,8.02
M3_C1_KP2_T1_B_r09,KP2_T1,T1,M3,C1,B,9,correct,,answer,False,1,1,1,14.03,13.91
M1_C3_KP2_T1_B_r09,KP2_T1,T1,M1,C3,B,9,correct,,answer,False,1,1,1,8.6,8.48
M2_C2_KP2_T1_can_r09,KP2_T1,T1,M2,C2,can,9,correct,,answer,False,1,1,1,18.52,17.87
M1_C4_KP2_T1_can_r09,KP2_T1,T1,M1,C4,can,9,correct,,answer,False,1,1,1,5.43,5.14
M2_C3_KP1_T3_B_r09,KP1_T3,T3,M2,C3,B,9,correct,strict,answer,False,1,1,1,58.8,58.65
M2_C3_KP2_T1_B_r09,KP2_T1,T1,M2,C3,B,9,format_failure,,answer,False,0,0,0,22.38,22.37
M3_C2_KP2_T1_can_r09,KP2_T1,T1,M3,C2,can,9,correct,,answer,False,1,1,1,34.56,34.27
M3_C3_KP1_T3_B_r09,KP1_T3,T3,M3,C3,B,9,numeric_wrong,wrong,answer,False,1,0,0,73.47,73.34
M2_C4_KP2_T1_can_r09,KP2_T1,T1,M2,C4,can,9,correct,,answer,False,1,1,1,24.02,23.73
M1_C1_KP2_T2_B_r09,KP2_T2,T2,M1,C1,B,9,correct,,answer,False,1,1,1,15.96,15.17
M1_C2_KP2_T2_can_r09,KP2_T2,T2,M1,C2,can,9,correct,,answer,False,1,1,1,16.2,15.34
M3_C3_KP2_T1_B_r09,KP2_T1,T1,M3,C3,B,9,correct,,answer,False,1,1,1,49.63,49.49
M3_C4_KP2_T1_can_r09,KP2_T1,T1,M3,C4,can,9,correct,,answer,False,1,1,1,41.18,41.04
M3_C4_KP1_T3_can_r09,KP1_T3,T3,M3,C4,can,9,correct,strict,answer,False,1,1,1,84.31,84.06
M3_C3_KP3_T1_B_r08,KP3_T1,T1,M3,C3,B,8,format_failure,,answer,False,0,0,0,198.81,198.79
M1_C3_KP2_T2_B_r09,KP2_T2,T2,M1,C3,B,9,correct,,answer,False,1,1,1,15.04,14.16
M1_C4_KP2_T2_can_r09,KP2_T2,T2,M1,C4,can,9,correct,,answer,False,1,1,1,9.57,8.71
M3_C2_KP2_T2_can_r09,KP2_T2,T2,M3,C2,can,9,correct,,answer,False,1,1,1,29.22,28.01
M2_C2_KP2_T2_can_r09,KP2_T2,T2,M2,C2,can,9,correct,,answer,False,1,1,1,46.99,45.97
M1_C1_KP2_T3_B_r09,KP2_T3,T3,M1,C1,B,9,numeric_wrong,wrong,answer,True,1,0,0,8.69,8.54
M2_C4_KP2_T2_can_r09,KP2_T2,T2,M2,C4,can,9,correct,,answer,False,1,1,1,27.35,26.45
M2_C1_KP2_T2_B_r09,KP2_T2,T2,M2,C1,B,9,correct,,answer,False,1,1,1,70.16,68.06
M2_C3_KP2_T2_B_r09,KP2_T2,T2,M2,C3,B,9,correct,,answer,False,1,1,1,41.51,40.59
M3_C2_KP1_T3_can_r09,KP1_T3,T3,M3,C2,can,9,correct,strict,answer,False,1,1,1,149.56,149.31
M1_C2_KP2_T3_can_r09,KP2_T3,T3,M1,C2,can,9,numeric_wrong,wrong,answer,True,1,0,0,5.9,5.65
M2_C1_KP2_T3_B_r09,KP2_T3,T3,M2,C1,B,9,correct,strict,answer,False,1,1,1,26.47,26.29
M1_C3_KP2_T3_B_r09,KP2_T3,T3,M1,C3,B,9,numeric_wrong,wrong,answer,True,1,0,0,12.69,12.56
M1_C4_KP2_T3_can_r09,KP2_T3,T3,M1,C4,can,9,correct,strict,answer,False,1,1,1,4.8,4.54
M2_C2_KP2_T3_can_r09,KP2_T3,T3,M2,C2,can,9,format_failure,,answer,False,1,0,0,21.81,21.53
M3_C1_KP2_T3_B_r09,KP2_T3,T3,M3,C1,B,9,correct,strict,answer,False,1,1,1,45.04,44.84
M2_C4_KP2_T3_can_r09,KP2_T3,T3,M2,C4,can,9,correct,strict,answer,False,1,1,1,21.25,21.0
M3_C3_KP1_T2_B_r09,KP1_T2,T2,M3,C3,B,9,correct,,answer,False,1,1,1,299.0,297.77
M3_C4_KP2_T3_can_r09,KP2_T3,T3,M3,C4,can,9,correct,strict,answer,False,1,1,1,34.06,33.79
M1_C1_KP3_T1_B_r09,KP3_T1,T1,M1,C1,B,9,numeric_wrong,,answer,False,1,0,0,18.85,18.7
M3_C2_KP2_T3_can_r09,KP2_T3,T3,M3,C2,can,9,numeric_wrong,wrong,answer,True,1,0,0,62.25,61.93
M2_C3_KP2_T3_B_r09,KP2_T3,T3,M2,C3,B,9,numeric_wrong,wrong,answer,True,1,0,0,59.38,59.26
M2_C2_KP3_T1_can_r09,KP3_T1,T1,M2,C2,can,9,correct,,answer,False,1,1,1,11.43,11.08
M1_C2_KP3_T1_can_r09,KP3_T1,T1,M1,C2,can,9,correct,,answer,False,1,1,1,13.61,13.37
M3_C3_KP2_T2_B_r09,KP2_T2,T2,M3,C3,B,9,correct,,answer,False,1,1,1,114.31,113.51
M3_C2_KP3_T1_can_r09,KP3_T1,T1,M3,C2,can,9,correct,,answer,False,1,1,1,21.3,21.01
M1_C3_KP3_T1_B_r09,KP3_T1,T1,M1,C3,B,9,numeric_wrong,,answer,False,1,0,0,19.96,19.81
M1_C4_KP3_T1_can_r09,KP3_T1,T1,M1,C4,can,9,numeric_wrong,,answer,False,1,0,0,12.75,12.49
M3_C4_KP3_T1_can_r09,KP3_T1,T1,M3,C4,can,9,correct,,answer,False,1,1,1,11.83,11.55
M1_C1_KP3_T2_B_r09,KP3_T2,T2,M1,C1,B,9,numeric_wrong,,answer,False,1,0,0,19.55,18.75
M2_C4_KP3_T1_can_r09,KP3_T1,T1,M2,C4,can,9,correct,,answer,False,1,1,1,31.98,31.61
M3_C3_KP2_T3_B_r09,KP2_T3,T3,M3,C3,B,9,numeric_wrong,wrong,answer,True,1,0,0,121.47,121.29
M1_C2_KP3_T2_can_r09,KP3_T2,T2,M1,C2,can,9,numeric_wrong,,answer,False,1,0,0,22.24,21.29
M2_C1_KP3_T2_B_r09,KP3_T2,T2,M2,C1,B,9,correct,,answer,False,1,1,1,78.52,77.65
M3_C1_KP2_T2_B_r09,KP2_T2,T2,M3,C1,B,9,numeric_wrong,,answer,False,1,0,0,256.31,255.41
M1_C3_KP3_T2_B_r09,KP3_T2,T2,M1,C3,B,9,numeric_wrong,,answer,False,1,0,0,19.03,18.29
M3_C4_KP2_T2_can_r09,KP2_T2,T2,M3,C4,can,9,correct,,answer,False,1,1,1,247.42,246.46
M3_C2_KP3_T2_can_r09,KP3_T2,T2,M3,C2,can,9,correct,,answer,False,1,1,1,89.68,88.69
M1_C4_KP3_T2_can_r09,KP3_T2,T2,M1,C4,can,9,code_error,,answer,False,0,0,0,20.61,19.96
M2_C1_KP3_T1_B_r09,KP3_T1,T1,M2,C1,B,9,correct,,answer,False,1,1,1,205.86,205.71
M3_C1_KP3_T1_B_r09,KP3_T1,T1,M3,C1,B,9,numeric_wrong,,answer,False,1,0,0,196.36,196.26
M1_C1_KP3_T3_B_r09,KP3_T3,T3,M1,C1,B,9,numeric_wrong,wrong,answer,False,1,0,0,8.62,8.47
M2_C4_KP3_T2_can_r09,KP3_T2,T2,M2,C4,can,9,code_error,,answer,False,0,0,0,42.14,41.33
M2_C2_KP3_T2_can_r09,KP3_T2,T2,M2,C2,can,9,code_error,,answer,False,0,0,0,137.96,137.17
M1_C2_KP3_T3_can_r09,KP3_T3,T3,M1,C2,can,9,code_error,,answer,False,0,0,0,14.68,14.23
M2_C1_KP3_T3_B_r09,KP3_T3,T3,M2,C1,B,9,format_failure,,answer,False,1,0,0,47.7,47.56
M1_C3_KP3_T3_B_r09,KP3_T3,T3,M1,C3,B,9,numeric_wrong,wrong,answer,False,1,0,0,10.31,10.09
M3_C4_KP3_T2_can_r09,KP3_T2,T2,M3,C4,can,9,code_error,,answer,False,0,0,0,102.87,102.71
M3_C2_KP3_T3_can_r09,KP3_T3,T3,M3,C2,can,9,numeric_wrong,wrong,answer,True,1,0,0,65.07,64.87
M2_C3_KP3_T3_B_r09,KP3_T3,T3,M2,C3,B,9,format_failure,,answer,False,1,0,0,43.2,43.06
M1_C4_KP3_T3_can_r09,KP3_T3,T3,M1,C4,can,9,correct,strict,answer,False,1,1,1,6.61,6.39
M2_C2_KP3_T3_can_r09,KP3_T3,T3,M2,C2,can,9,code_error,,answer,False,0,0,0,84.47,84.23
M1_C1_KP4_T1_B_r09,KP4_T1,T1,M1,C1,B,9,numeric_wrong,,answer,False,1,0,0,9.02,8.87
M2_C4_KP3_T3_can_r09,KP3_T3,T3,M2,C4,can,9,code_error,,answer,False,0,0,0,24.24,23.55
M2_C3_KP3_T2_B_r09,KP3_T2,T2,M2,C3,B,9,correct,,answer,False,1,1,1,193.91,193.09
M2_C3_KP3_T1_B_r09,KP3_T1,T1,M2,C3,B,9,correct,,answer,False,1,1,1,11.86,11.55
M1_C2_KP4_T1_can_r09,KP4_T1,T1,M1,C2,can,9,numeric_wrong,,answer,False,1,0,0,11.57,10.82
M3_C1_KP4_T1_B_r09,KP4_T1,T1,M3,C1,B,9,format_failure,,answer,False,0,0,0,25.33,25.33
M1_C3_KP4_T1_B_r09,KP4_T1,T1,M1,C3,B,9,numeric_wrong,,answer,False,1,0,0,10.94,10.78
M2_C1_KP4_T1_B_r09,KP4_T1,T1,M2,C1,B,9,format_failure,,answer,False,1,0,0,46.51,46.41
M3_C4_KP3_T3_can_r09,KP3_T3,T3,M3,C4,can,9,correct,strict,answer,False,1,1,1,69.54,69.18
M1_C4_KP4_T1_can_r09,KP4_T1,T1,M1,C4,can,9,correct,,answer,False,1,1,1,12.98,12.07
M3_C2_KP4_T1_can_r09,KP4_T1,T1,M3,C2,can,9,correct,,answer,False,1,1,1,45.24,44.31
M3_C3_KP4_T1_B_r09,KP4_T1,T1,M3,C3,B,9,numeric_wrong,,answer,False,1,0,0,33.11,32.04
M2_C2_KP4_T1_can_r09,KP4_T1,T1,M2,C2,can,9,correct,,answer,False,1,1,1,64.39,63.28
M2_C4_KP4_T1_can_r09,KP4_T1,T1,M2,C4,can,9,correct,,answer,False,1,1,1,18.28,17.49
M3_C3_KP3_T2_B_r09,KP3_T2,T2,M3,C3,B,9,correct,,answer,False,1,1,1,262.83,261.62
M3_C4_KP4_T1_can_r09,KP4_T1,T1,M3,C4,can,9,correct,,answer,False,1,1,1,18.22,17.1
M1_C1_KP4_T2_B_r09,KP4_T2,T2,M1,C1,B,9,correct,,answer,False,1,1,1,13.98,12.37
M1_C2_KP4_T2_can_r09,KP4_T2,T2,M1,C2,can,9,correct,,answer,False,1,1,1,12.62,10.79
M1_C3_KP4_T2_B_r09,KP4_T2,T2,M1,C3,B,9,correct,,answer,False,1,1,1,15.24,13.93
M2_C1_KP4_T2_B_r09,KP4_T2,T2,M2,C1,B,9,correct,,answer,False,1,1,1,32.37,30.99
M3_C1_KP4_T2_B_r09,KP4_T2,T2,M3,C1,B,9,correct,,answer,False,1,1,1,44.55,43.13
M1_C4_KP4_T2_can_r09,KP4_T2,T2,M1,C4,can,9,correct,,answer,False,1,1,1,12.9,11.64
M2_C3_KP4_T1_B_r09,KP4_T1,T1,M2,C3,B,9,correct,,answer,False,1,1,1,98.88,98.23
M2_C2_KP4_T2_can_r09,KP4_T2,T2,M2,C2,can,9,correct,,answer,False,1,1,1,56.68,54.85
M3_C3_KP4_T2_B_r09,KP4_T2,T2,M3,C3,B,9,correct,,answer,False,1,1,1,40.74,39.37
M1_C1_KP4_T3_B_r09,KP4_T3,T3,M1,C1,B,9,numeric_wrong,wrong,answer,False,1,0,0,11.4,11.3
M2_C3_KP4_T2_B_r09,KP4_T2,T2,M2,C3,B,9,correct,,answer,False,1,1,1,52.38,51.08
M1_C2_KP4_T3_can_r09,KP4_T3,T3,M1,C2,can,9,correct,strict,answer,False,1,1,1,13.43,12.72
